ID_Piece,NumeroLot,DateProduction,Machine,Materiau,Poste,Equipe,Fournisseur,Diametre_mm,Longueur_mm,Epaisseur_mm,Masse_g,Rugosite_um,Circularite_um,Temperature_C,Vibration_RMS_mm_s,Vibration_Pic_mm_s,NiveauAcoustique_dB,FrequenceDominante_Hz,AmplitudeUltrason_dB,TempsVolUltrason_us,Durete_HV,Conductivite_MS_m,Humidite_pct,Defectueuse
AERO-000501,LOT-2503-0122,12-mars-2025 22:00:00,M04,AL7075,USINAGE,NUIT,FOUR_D,50.142,125.389,8.05,301.214,1.031,21.432,34.326,1.213,4.613,67.641,346.61,79.968,14.4475,203.944,21.691,41.12,0
AERO-000502,LOT-2501-0118,10-janv-2025 16:58:00,M04,INCONEL718,USINAGE,NUIT,FOUR_A,50.088,124.907,7.884,324.956,0.772,21.328,33.558,1.431,5.216,68.221,395.37,74.825,14.7502,271.442,20.335,24.63,0
AERO-000503,LOT-2511-0004,07-nov-2025 19:39:00,M01,INCONEL718,USINAGE,SOIR,FOUR_A,50.103,125.211,7.993,320.76,0.999,19.407,27.061,1.282,4.755,69.977,383.88,71.703,14.3549,253.972,19.305,32.27,0
AERO-000504,LOT-2511-0171,18-nov-2025 09:01:00,M04,AL7075,CONTROLE,NUIT,FOUR_B,49.989,125.713,8.015,303.11,1.326,16.33,34.192,1.508,5.551,66.905,374.13,82.093,14.6163,205.718,18.632,59.22,0
AERO-000505,LOT-2507-0104,22-juil-2025 18:27:00,M03,AL7075,USINAGE,MATIN,FOUR_A,50.011,125.036,8.011,299.721,0.856,20.268,32.402,1.266,4.482,70.806,370.5,86.202,14.4786,203.335,19.991,33.64,0
AERO-000506,LOT-2503-0183,22-mars-2025 14:57:00,M01,TI6AL4V,USINAGE,SOIR,FOUR_C,50.153,125.217,8.037,315.892,1.308,20.922,34.435,1.068,4.375,66.821,402.71,80.018,14.5313,242.291,19.246,51.45,0
AERO-000507,LOT-2507-0228,17-juil-2025 19:22:00,M05,AL7075,CONTROLE,SOIR,FOUR_A,50.313,125.034,7.911,302.471,1.077,13.592,33.32,1.631,5.434,69.629,398.31,78.17,14.2678,205.627,19.024,50.98,0
AERO-000508,LOT-2507-0096,05-juil-2025 10:44:00,M02,AL7075,TRAITEMENT,SOIR,FOUR_B,49.976,125.056,7.981,298.899,0.914,14.413,36.853,1.233,4.95,73.195,450.78,NaN,14.4524,203.86,18.235,52.98,0
AERO-000509,LOT-2506-0123,17-juin-2025 13:49:00,M02,AL7075,TRAITEMENT,MATIN,FOUR_A,48.707,125.305,8.242,303.189,0.813,22.195,37.277,1.384,4.18,66.79,466.46,81.053,14.4815,205.268,17.613,49.46,0
AERO-000510,LOT-2502-0145,19-févr-2025 11:35:00,M05,TI6AL4V,CONTROLE,MATIN,FOUR_A,49.674,125.649,7.817,313.308,0.705,16.291,34.705,1.333,4.351,79.724,554.03,51.447,15.3603,216.945,18.685,37.71,1
AERO-000511,LOT-2602-0129,12-févr-2026 16:03:00,M06,INCONEL718,CONTROLE,SOIR,FOUR_A,50.221,124.728,8.054,327.868,0.896,22.811,NaN,2.186,5.95,63.749,470.54,65.53,14.6168,258.92,19.098,59.68,0
AERO-000512,LOT-2602-0058,19-févr-2026 04:17:00,M02,AL7075,TRAITEMENT,SOIR,FOUR_D,50.17,124.869,7.997,304.386,1.241,19.896,42.116,0.527,8.984,68.744,402.89,82.017,14.4708,217.85,19.11,42.89,1
AERO-000513,LOT-2506-0105,14-juin-2025 02:06:00,M01,TI6AL4V,USINAGE,NUIT,FOUR_B,49.881,124.968,7.946,313.76,0.86,15.177,35.907,1.034,4.034,66.682,461.43,76.691,14.4041,230.485,16.505,48.67,0
AERO-000514,LOT-2507-0004,30-juil-2025 20:33:00,M02,AL7075,USINAGE,SOIR,FOUR_A,49.855,124.717,7.988,304.502,1.327,23.957,35.265,1.455,5.496,74.511,436.64,78.456,14.1444,202.382,19.489,46.73,0
AERO-000515,LOT-2501-0018,28-janv-2025 00:09:00,M01,TI6AL4V,CONTROLE,MATIN,FOUR_B,50.029,125.402,7.96,317.192,1.389,17.798,34.725,1.31,4.935,68.887,437.8,77.517,14.7708,232.243,17.751,40.71,0
AERO-000516,LOT-2501-0148,20-janv-2025 01:15:00,M06,AL7075,CONTROLE,MATIN,FOUR_C,49.911,125.178,7.833,305.117,1.275,16.93,35.795,1.671,5.191,72.848,384.45,88.524,14.3793,197.994,20.301,43.12,0
AERO-000517,LOT-2504-0091,02-avr-2025 23:01:00,M04,AL7075,USINAGE,SOIR,FOUR_A,50.213,125.418,8.045,292.003,1.965,17.416,27.84,1.963,5.62,64.716,427.55,80.866,14.55,177.951,17.73,56.19,1
AERO-000518,LOT-2511-0124,10-nov-2025 04:37:00,M06,AL7075,USINAGE,SOIR,,49.654,124.789,7.937,309.582,2.534,23,43.967,NaN,5.986,67.133,417.4,84.166,14.5911,202.074,14.903,48.89,1
AERO-000519,LOT-2602-0034,03-févr-2026 00:59:00,M01,AL7075,USINAGE,SOIR,FOUR_B,49.82,125.726,8.085,302.146,0.731,22.105,33.954,0.906,4.219,68.806,378.49,86.469,14.6565,193.797,18.696,44,0
AERO-000520,LOT-2501-0089,17-janv-2025 19:42:00,M01,INCONEL718,TRAITEMENT,MATIN,FOUR_C,49.905,125.593,8.029,325.903,1.204,24.077,32.636,1.29,3.821,69.193,397.15,72.572,14.6336,261.596,19.515,41.12,0
AERO-000521,LOT-2601-0004,03-janv-2026 05:43:00,M06,AL7075,USINAGE,NUIT,FOUR_B,49.856,125.14,8.111,305.767,0.949,14.226,36.703,2.218,6.208,67.979,415.11,85.369,14.7491,207.759,19.964,35.7,0
AERO-000522,LOT-2510-0109,26-oct-2025 21:11:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_D,49.372,123.915,8.033,312.876,1.044,42.467,31.602,1.667,5.959,60.934,413.23,72.151,14.9562,243.066,16.806,52.19,1
AERO-000523,LOT-2502-0197,27-févr-2025 01:01:00,M06,TI6AL4V,USINAGE,NUIT,FOUR_D,49.805,125.134,8.116,312.883,1.464,21.237,50.472,3.165,8.605,68.874,431.36,74.178,14.978,233.425,20.26,37.04,1
AERO-000524,LOT-2505-0204,13-mai-2025 10:46:00,M04,AL7075,TRAITEMENT,SOIR,FOUR_C,49.707,124.762,7.991,303.84,1.24,19.968,33.585,1.017,4.199,70.588,443.2,81.459,14.2696,206.636,17.617,33.02,0
AERO-000525,LOT-2510-0189,15-oct-2025 08:43:00,M04,INCONEL718,TRAITEMENT,SOIR,FOUR_C,49.885,124.744,7.941,326.052,1.208,14.301,34.579,1.377,6.298,69.252,385.93,73.164,14.2339,252.984,16.949,47.4,0
AERO-000526,LOT-2501-0035,13-janv-2025 20:53:00,M02,INCONEL718,USINAGE,SOIR,FOUR_C,50.077,124.798,7.983,328.629,1.906,18.88,32.407,0.696,4.948,64.993,443.39,66.534,14.6181,NaN,19.624,23.31,1
AERO-000527,LOT-2507-0168,02-juil-2025 20:21:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_A,49.727,125.682,7.891,309.161,0.745,15.628,38.171,1.287,5.68,71.58,446.97,79.094,14.2083,240.928,18.304,42.99,0
AERO-000528,LOT-2509-0177,29-sept-2025 23:07:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_B,50.013,124.588,8.031,314.429,1.021,19.216,33.112,1.007,4.249,69.49,387.46,79.199,14.4369,235.931,20.201,44.44,0
AERO-000529,LOT-2505-0124,14-mai-2025 00:09:00,M02,INCONEL718,TRAITEMENT,NUIT,FOUR_B,50.027,125.207,7.925,320.883,1.295,18.252,32.239,1.492,5.059,65.928,461.1,72.547,14.6281,258.143,22.643,52.67,0
AERO-000530,LOT-2502-0032,16-févr-2025 03:01:00,M06,AL7075,USINAGE,MATIN,FOUR_C,49.838,124.888,7.968,302.304,1.211,15.79,35.315,1.825,5.993,66.926,468.77,77.12,14.3714,204.441,17.511,48.14,0
AERO-000531,LOT-2511-0237,24-nov-2025 18:48:00,M05,AL7075,USINAGE,MATIN,FOUR_B,50.199,124.997,8.096,306.66,0.874,13.202,34.019,1.675,4.459,71.156,451.79,75.046,14.545,202.524,18.754,50.05,0
AERO-000532,LOT-2504-0163,21-avr-2025 09:23:00,M02,AL7075,CONTROLE,MATIN,FOUR_A,49.655,125.124,8.005,298.754,0.847,16.86,34.447,1.094,4.521,70.155,404.7,81.802,14.5806,206.444,18.853,37.3,0
AERO-000533,LOT-2507-0153,10-juil-2025 05:43:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_C,50,124.677,8.031,314.412,0.854,16.112,34.382,1.156,4.953,70.282,391.78,77.063,14.6199,232.477,18.292,42.61,0
AERO-000534,LOT-2508-0116,17-août-2025 23:58:00,M03,AL7075,TRAITEMENT,MATIN,FOUR_B,50.022,124.84,8.202,301.338,1.216,19.701,29.267,1.278,5.325,67.155,449.87,77.228,13.9687,201.826,18.468,52.84,0
AERO-000535,LOT-2503-0007,11-mars-2025 03:00:00,M01,AL7075,CONTROLE,NUIT,FOUR_B,50.149,124.712,NaN,300.368,NaN,15.639,34.226,0.597,4.042,67.272,368.55,81.817,15.0814,191.63,19.014,34.03,0
AERO-000536,LOT-2511-0187,21-nov-2025 22:34:00,M06,TI6AL4V,USINAGE,NUIT,FOUR_D,50.061,124.504,8.043,310.934,1.441,20.689,34.261,2.067,5.929,72.734,412.48,76.371,14.4612,235.454,17.146,41.62,0
AERO-000537,LOT-2510-0156,08-oct-2025 03:29:00,M04,AL7075,USINAGE,NUIT,FOUR_A,50.037,124.787,7.891,295.024,1.228,16.404,34.635,1.62,5.505,68.764,463.44,77.089,14.1093,200.494,18.299,40.16,0
AERO-000538,LOT-2501-0120,27-janv-2025 01:14:00,M02,AL7075,TRAITEMENT,SOIR,FOUR_A,49.926,125.382,7.933,304.928,1.086,22.74,32.316,1.625,5.499,67.277,401.23,72.423,14.8052,207.314,18.186,42.54,0
AERO-000539,LOT-2509-0196,11-sept-2025 08:10:00,M04,AL7075,USINAGE,MATIN,FOUR_D,49.94,125.242,7.939,301.667,1.195,22.473,34.873,1.239,5.101,70.952,424.46,77.445,14.2684,200.604,19.817,32.25,0
AERO-000540,LOT-2601-0037,31-janv-2026 23:01:00,M04,AL7075,USINAGE,SOIR,FOUR_C,50.097,124.81,8.041,303.176,1.198,18.996,33.208,1.235,5.204,67.967,363.79,77.57,14.7477,206.373,18.125,45.34,0
AERO-000541,LOT-2509-0007,26-sept-2025 06:29:00,M05,TI6AL4V,CONTROLE,SOIR,FOUR_B,50.05,125.257,8.023,313.2,0.721,9.024,40.862,1.241,5.342,67.942,391.56,77.921,14.2739,238.544,20.831,57.48,0
AERO-000542,LOT-2501-0107,06-janv-2025 21:31:00,M03,TI6AL4V,USINAGE,NUIT,FOUR_A,49.954,125.283,7.857,NaN,1.3,23.561,32.514,1.233,4.877,66.542,429.7,80.437,14.6437,239.99,19.977,36.83,0
AERO-000543,LOT-2512-0113,16-déc-2025 15:26:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_A,49.462,123.809,8.058,319.612,0.922,34.503,31.141,1.046,4.989,63.639,433.04,75.888,14.479,237.929,18.751,45.6,1
AERO-000544,LOT-2502-0044,09-févr-2025 05:47:00,M05,AL7075,USINAGE,MATIN,FOUR_B,49.29,126.585,8.004,300.981,1.295,39.107,36.358,2.165,6.279,69.791,399.79,89.492,14.3783,197.249,20.975,40.18,1
AERO-000545,LOT-2602-0160,28-févr-2026 09:30:00,M04,AL7075,CONTROLE,MATIN,FOUR_B,50.087,125.238,7.961,314.908,2.009,24.729,33.089,1.187,4.402,67.554,434.41,74.911,14.5852,167.85,18.692,40.51,1
AERO-000546,LOT-2601-0107,05-janv-2026 09:14:00,M01,INCONEL718,USINAGE,MATIN,FOUR_A,49.859,124.854,7.853,321.814,1.067,12.66,33.012,0.98,5.419,65.591,411.62,70.51,14.7123,246.776,18.445,39.89,0
AERO-000547,LOT-2602-0235,08-févr-2026 03:34:00,M03,AL7075,CONTROLE,SOIR,FOUR_A,49.746,124.575,8.041,303.684,0.817,17.77,32.94,1.498,5.667,70.892,386.79,NaN,14.7129,204.17,17.006,40.5,0
AERO-000548,LOT-2504-0086,18-avr-2025 23:24:00,M01,AL7075,USINAGE,MATIN,FOUR_D,49.773,124.667,NaN,301.205,1.343,18.641,33.889,1.723,5.634,67.888,416.7,80.702,14.7287,199.775,18.87,40.86,0
AERO-000549,LOT-2512-0036,20-déc-2025 02:01:00,M01,AL7075,USINAGE,SOIR,FOUR_B,50.178,124.676,8.195,302.297,1.215,18.515,32.025,1.589,NaN,68.506,407.13,NaN,14.1485,209.437,17.9,44.1,0
AERO-000550,LOT-2505-0107,14-mai-2025 10:04:00,M01,TI6AL4V,CONTROLE,SOIR,FOUR_C,50.245,124.569,7.997,314.085,1.276,21.432,32.7,0.932,4.369,66.095,454.93,76.437,14.674,243.85,17.062,44.86,0
AERO-000551,LOT-2505-0162,04-mai-2025 00:42:00,M04,INCONEL718,USINAGE,MATIN,FOUR_A,49.888,124.276,8.195,323.161,1.503,22.623,35.038,0.921,4.792,71.248,437.93,77.753,14.5179,266.589,19.159,44.13,0
AERO-000552,LOT-2501-0238,24-janv-2025 23:31:00,M06,AL7075,USINAGE,MATIN,FOUR_D,49.938,124.647,8.163,300.905,1.034,NaN,32.694,1.717,5.633,69.59,411.8,80.539,14.8482,199.682,17.807,50.97,0
AERO-000553,LOT-2505-0099,08-mai-2025 23:29:00,M05,TI6AL4V,CONTROLE,SOIR,FOUR_C,49.571,125.739,7.945,312.39,1.321,18.12,33.572,1.189,4.84,67.302,492.31,77.046,14.3083,232.56,21.571,36.47,0
AERO-000554,LOT-2601-0077,20-janv-2026 11:59:00,M02,AL7075,CONTROLE,NUIT,FOUR_C,50.075,124.902,8.046,299.922,1.201,21.659,29.868,1.669,5.549,69.028,453.64,84.809,14.3533,215.698,20.392,63.9,0
AERO-000555,LOT-2602-0054,11-févr-2026 20:21:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_A,49.943,124.565,7.94,312.23,0.947,20.198,34.191,1.097,4.136,83.204,539.16,59.315,15.5232,235.226,NaN,48.07,1
AERO-001906,LOT-2505-0061,23-mai-2025 06:58:00,M06,INCONEL718,USINAGE,SOIR,FOUR_B,50.08,124.94,7.938,324.769,1.175,12.244,34.622,1.081,4.859,68.754,456.62,68.756,14.3569,262.103,18.468,43.77,0
AERO-000557,LOT-2503-0107,24-mars-2025 20:20:00,M06,AL7075,CONTROLE,MATIN,FOUR_A,50.131,124.532,7.94,306.24,0.912,9.194,34.516,1.861,5.227,65.492,365.26,80.901,14.0474,201.034,19.878,42.02,0
AERO-000558,LOT-2601-0078,18-janv-2026 04:19:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_A,49.923,124.632,7.925,316.094,1.482,21.211,30.426,1.409,5.417,70.707,412.01,75.211,14.4695,225.554,20.24,44.16,0
AERO-000559,LOT-2508-0195,24-août-2025 07:46:00,M06,AL7075,CONTROLE,SOIR,FOUR_B,50.027,124.667,8.086,302.017,1.298,23.404,34.099,1.874,5.035,66.556,413.71,76.528,14.3606,207.512,19.041,58.95,0
AERO-000560,LOT-2505-0234,02-mai-2025 01:59:00,M04,AL7075,USINAGE,SOIR,FOUR_A,49.867,124.692,7.936,301.905,1.22,17.582,30.592,1.322,4.879,69.292,396.93,79.377,14.3534,205.125,17.876,47.86,0
AERO-000561,LOT-2507-0192,12-juil-2025 00:51:00,M06,TI6AL4V,USINAGE,NUIT,FOUR_B,49.888,125.24,7.996,311.886,1.278,19.397,36.558,1.802,6.022,69.762,428.44,79.735,14.5287,230.954,17.801,48.14,0
AERO-000562,LOT-2512-0069,11-déc-2025 23:34:00,M06,AL7075,USINAGE,MATIN,FOUR_A,50.246,125.266,8.028,297.302,0.966,26.564,34.052,NaN,5.876,70.517,463.85,75.896,14.6248,203.244,19.44,46.37,0
AERO-000563,LOT-2512-0100,24-déc-2025 02:23:00,M04,AL7075,USINAGE,NUIT,FOUR_B,49.659,125.255,7.9,308.062,0.847,12.551,29.051,1.048,4.223,68.712,394.7,82.113,14.4847,198.374,19.348,51.61,0
AERO-000564,LOT-2510-0194,12-oct-2025 12:15:00,M05,AL7075,USINAGE,SOIR,FOUR_C,50.145,125.292,7.996,305.361,0.862,17.171,36.324,1.487,5.442,65.614,402.31,81.695,14.449,197.665,19.909,65.15,0
AERO-000565,LOT-2602-0120,09-févr-2026 17:26:00,M01,INCONEL718,USINAGE,SOIR,FOUR_B,49.983,124.705,8.064,320.534,NaN,16.512,32.048,1.194,5.13,71.408,412,75.699,14.3841,257.471,19.215,46.35,0
AERO-000566,LOT-2510-0208,21-oct-2025 00:19:00,M03,TI6AL4V,CONTROLE,SOIR,FOUR_A,50.057,124.947,7.946,316.424,1.095,21.953,31.985,0.773,3.858,72.608,439.32,80.076,14.7824,236.895,20.205,43.28,0
AERO-000567,LOT-2511-0204,14-nov-2025 07:07:00,M05,TI6AL4V,CONTROLE,SOIR,FOUR_B,50.483,125.932,7.964,315.173,1.306,24.918,36.906,2.011,NaN,66.014,414.4,74.872,14.7894,228.787,18.395,32.31,1
AERO-000568,LOT-2602-0048,17-févr-2026 23:24:00,M01,INCONEL718,USINAGE,NUIT,FOUR_B,49.84,125.396,8.083,318.471,1.235,16.196,30.965,1.223,4.966,68.012,474.21,74.468,14.8291,252.397,18.087,47.95,0
AERO-000569,LOT-2505-0207,29-mai-2025 06:58:00,M06,AL7075,USINAGE,NUIT,FOUR_C,49.871,125.596,8.041,302.384,0.759,14.132,36.837,2.201,6.343,66.433,415.23,82.965,14.4037,210.914,16.946,43.86,0
AERO-000570,LOT-2512-0151,20-déc-2025 23:17:00,M04,TI6AL4V,CONTROLE,MATIN,FOUR_C,50.169,124.999,7.922,312.397,1.236,23.258,34.714,1.253,4.887,71.877,385.32,73.905,14.3296,237.645,20.389,43.97,0
AERO-000571,LOT-2509-0196,24-sept-2025 01:07:00,M01,AL7075,CONTROLE,NUIT,FOUR_A,49.872,124.814,7.945,300.369,1.289,20.045,35.17,1.618,5.2,67.92,438.24,76.409,14.5736,206.734,19.525,36.46,0
AERO-000572,LOT-2505-0120,02-mai-2025 21:56:00,M02,AL7075,USINAGE,NUIT,FOUR_C,49.998,NaN,7.941,299.667,1.569,21.965,33.988,-1.736,4.85,69.307,444.6,88.937,14.2553,204.426,17.639,57.21,0
AERO-000573,LOT-2512-0109,05-déc-2025 14:13:00,M04,TI6AL4V,USINAGE,NUIT,FOUR_A,50.131,125.097,8.042,314.745,0.954,16.645,32.043,0.804,3.552,68.055,422.69,76.893,14.3039,230.869,16.691,42.07,0
AERO-000574,LOT-2511-0050,29-nov-2025 18:55:00,M06,TI6AL4V,CONTROLE,MATIN,FOUR_D,50.122,125.295,8.09,315.999,1.013,19.765,37.29,1.725,5.192,70.919,363.45,75.936,14.3726,220.658,18.673,46.38,0
AERO-000575,LOT-2506-0134,09-juin-2025 14:42:00,M04,INCONEL718,TRAITEMENT,MATIN,FOUR_C,49.802,124.88,8.022,322.554,0.951,13.614,33.642,1.101,4.371,69.126,363.57,73.815,NaN,245.221,20.931,34.61,0
AERO-000576,LOT-2512-0159,14-déc-2025 09:17:00,M06,TI6AL4V,USINAGE,MATIN,FOUR_C,50.05,125.609,8.176,NaN,0.978,19.214,34.393,1.911,6.071,71.577,487.46,79.104,14.6212,243.301,16.511,56.59,0
AERO-000577,LOT-2510-0142,17-oct-2025 07:50:00,M03,TI6AL4V,TRAITEMENT,MATIN,FOUR_C,50.366,124.766,7.965,311.382,1.134,34.777,32.041,1.362,5.04,71.621,428.61,78.745,14.4625,232.385,17.979,29.45,1
AERO-000578,LOT-2510-0219,27-oct-2025 11:05:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_D,50,124.259,8.053,308.788,1.182,31.954,30.904,1.569,5.576,69.635,375.58,77.661,14.3356,236.564,21.151,47.27,1
AERO-000579,LOT-2503-0067,27-mars-2025 09:01:00,M05,AL7075,TRAITEMENT,MATIN,FOUR_B,50.297,125.042,7.971,304.679,1.112,14.689,32.659,1.643,4.617,65.388,435.39,81.803,14.1804,208.838,19.311,38.11,0
AERO-000580,LOT-2508-0213,06-août-2025 06:58:00,M04,INCONEL718,CONTROLE,SOIR,FOUR_B,49.883,124.6,7.878,321.251,1.04,18.529,32.286,1.285,5.705,74.601,448.04,74.101,14.6076,271.379,19.461,41.4,0
AERO-000581,LOT-2507-0071,18-juil-2025 12:30:00,M06,TI6AL4V,CONTROLE,MATIN,FOUR_D,50.107,125.027,7.986,312.223,1.288,19.484,34.899,2.011,5.591,69.234,419.04,74.905,14.751,228.54,19.326,42.83,0
AERO-000582,LOT-2503-0171,23-mars-2025 20:23:00,M05,AL7075,TRAITEMENT,MATIN,FOUR_A,49.972,125.353,7.967,309.333,1.949,21.854,30.263,1.458,4.888,68.388,401.26,63.779,14.4504,171.724,18.382,41.52,1
AERO-000583,LOT-2503-0102,27-mars-2025 02:32:00,M02,TI6AL4V,USINAGE,MATIN,FOUR_C,49.973,124.956,8.059,311.72,2.542,19.843,36.086,1.812,5.683,66.252,372.1,80.58,14.2432,232.443,15.015,55.44,1
AERO-000584,LOT-2502-0124,09-févr-2025 21:18:00,M04,TI6AL4V,USINAGE,NUIT,FOUR_D,50.154,126.016,7.992,315.044,1.036,17.769,30.373,1.516,5.569,72.699,473.19,77.149,14.4259,224.75,17.303,59.34,0
AERO-000585,LOT-2502-0046,21-févr-2025 06:21:00,M06,AL7075,CONTROLE,MATIN,FOUR_C,49.928,124.966,8.075,304.22,1.323,16.728,35.525,1.694,5.421,69.496,438.64,78.596,14.641,201.251,18.48,36.5,0
AERO-000586,LOT-2502-0191,03-févr-2025 20:12:00,M05,AL7075,USINAGE,MATIN,FOUR_C,49.783,125.155,8.115,306.1,0.982,13.178,48.744,3.084,8.218,68.844,463,81.717,14.4537,197.575,20.163,49.24,1
AERO-000587,LOT-2510-0169,04-oct-2025 22:43:00,M03,TI6AL4V,CONTROLE,MATIN,FOUR_D,50.104,124.891,8.052,313.139,0.938,12.685,35.199,1.567,5.838,70.578,507.17,76.542,14.6258,224.85,16.993,43.15,0
AERO-000588,LOT-2505-0042,01-mai-2025 09:36:00,M04,TI6AL4V,CONTROLE,SOIR,FOUR_A,50.186,124.527,8.186,316.547,1.058,16.839,28.984,1.499,5.513,70.737,416.69,78.438,14.3914,238.352,18.906,29.53,0
AERO-000589,LOT-2511-0114,18-nov-2025 21:12:00,M02,TI6AL4V,USINAGE,MATIN,FOUR_C,49.941,124.956,7.9,315.476,1.165,19.829,35.019,1.451,5.544,68.762,439.49,76.559,14.8253,233.692,17.815,41.66,0
AERO-000590,LOT-2507-0147,06-juil-2025 16:44:00,M05,TI6AL4V,CONTROLE,SOIR,FOUR_C,49.937,124.775,7.956,317.594,0.826,16.264,31.744,1.369,5.06,68.369,466.61,76.256,14.1435,243.089,18.385,42.32,0
AERO-000591,LOT-2512-0147,12-déc-2025 16:54:00,M06,AL7075,USINAGE,NUIT,FOUR_C,50.103,125.635,8.084,298.394,0.983,18.131,35.775,2.097,6.013,69.498,405.82,82.28,14.4883,197.686,18.643,50.02,0
AERO-000592,LOT-2602-0151,06-févr-2026 08:53:00,M02,TI6AL4V,CONTROLE,SOIR,FOUR_B,50.032,125.355,8.047,315,1.13,16.187,32.774,1.684,5.037,70.513,461.81,80.452,14.5643,232.051,20.005,54.36,0
AERO-000593,LOT-2509-0080,11-sept-2025 10:41:00,M01,AL7075,USINAGE,NUIT,FOUR_C,49.899,125.278,8.044,303.01,0.997,13.439,32.197,1.186,5,70.011,413.52,81.396,14.1619,212.643,19.407,41.74,0
AERO-000594,LOT-2501-0175,24-janv-2025 06:09:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_C,50.065,124.291,8.008,313.946,1.445,17.877,31.052,1.597,5.635,66.616,377.76,77.666,14.455,221.813,19.011,51.77,0
AERO-000595,LOT-2507-0063,15-juil-2025 06:19:00,M05,AL7075,USINAGE,SOIR,FOUR_A,50.188,124.495,8.121,306.019,1.264,20.026,34.135,1.63,5.093,69.667,414.13,81.973,14.5146,203.799,19.013,41.58,0
AERO-000596,LOT-2510-0045,30-oct-2025 15:13:00,M04,TI6AL4V,USINAGE,MATIN,FOUR_A,49.852,125.424,7.951,314.762,1.302,13.204,31.018,1.479,5.506,67.595,396.24,80.013,14.397,249.473,17.411,38.84,0
AERO-000597,LOT-2509-0225,21-sept-2025 17:30:00,M05,TI6AL4V,USINAGE,NUIT,FOUR_C,50.168,124.865,8.064,311.729,0.829,23.189,37.227,1.817,5.571,64.999,424.41,82.99,14.6458,239.336,20.777,43.09,0
AERO-000598,LOT-2509-0209,20-sept-2025 05:20:00,M04,TI6AL4V,USINAGE,NUIT,FOUR_C,49.829,124.565,7.994,319.506,0.938,25.935,32.091,1.368,4.5,72.743,425.94,77.661,14.498,223.285,18.706,39.2,0
AERO-000599,LOT-2504-0213,30-avr-2025 04:55:00,M06,INCONEL718,USINAGE,SOIR,FOUR_B,50.07,124.63,8.023,320.011,1.163,18.788,37.36,1.911,5.764,68.338,351.02,73.321,14.7183,230.902,18.555,41.35,0
AERO-000600,LOT-2507-0045,30-juil-2025 16:27:00,M01,TI6AL4V,USINAGE,MATIN,FOUR_B,49.67,123.872,7.819,313.213,1.469,21.363,32.657,1.603,5.358,60.513,395.72,75.824,14.8321,225.561,17.245,43.36,0
AERO-000601,LOT-2511-0061,25-nov-2025 18:29:00,M04,AL7075,CONTROLE,NUIT,FOUR_A,49.939,125.023,8.032,298.043,1.463,17.845,34.881,0.858,4.308,68.366,438.18,83.704,14.6113,208.275,20.269,40.39,0
AERO-000602,LOT-2505-0224,06-mai-2025 00:03:00,M01,TI6AL4V,USINAGE,SOIR,FOUR_C,49.927,124.849,8.033,319.008,NaN,25.822,30.295,1.183,4.953,77.442,214.32,59.076,14.815,243.673,21.345,52.49,1
AERO-000603,LOT-2506-0186,01-juin-2025 03:28:00,M06,AL7075,USINAGE,MATIN,FOUR_D,50.095,124.299,7.898,302.333,1.221,15.661,36.03,1.439,5.635,69.939,427.9,82.783,14.6029,197.885,19.027,52.53,0
AERO-000604,LOT-2601-0155,24-janv-2026 21:38:00,M06,AL7075,USINAGE,SOIR,FOUR_A,50.143,124.479,7.976,303.171,1.073,21.806,38.334,1.819,5.641,68.135,470.65,81.282,14.3241,199.183,18.07,38.53,0
AERO-000605,LOT-2502-0072,05-févr-2025 23:35:00,M05,AL7075,CONTROLE,MATIN,FOUR_B,50.013,125.079,7.916,302.765,1.104,19.893,36.617,1.966,5.838,67.117,406.89,83.708,14.4853,205.556,18.582,49.06,0
AERO-000606,LOT-2510-0019,13-oct-2025 16:57:00,M02,TI6AL4V,TRAITEMENT,MATIN,FOUR_D,50.189,125.274,8.138,319.293,1.289,14.025,36.201,NaN,6.42,70.007,364.93,71.607,14.6021,239.577,19.213,49.95,0
AERO-000607,LOT-2602-0108,25-févr-2026 07:20:00,M05,INCONEL718,USINAGE,MATIN,FOUR_B,49.953,124.926,8.112,320.015,1.019,16.737,39.488,2.163,6.803,69.054,421.94,76.265,14.5904,262.13,20.386,35.58,0
AERO-000608,LOT-2508-0177,21-août-2025 19:12:00,M02,INCONEL718,TRAITEMENT,MATIN,FOUR_C,50.006,124.889,7.924,322.574,0.979,21.93,29.913,1.039,4.106,67.096,392.12,75.129,14.663,248.496,18.802,53.63,0
AERO-000609,LOT-2504-0103,23-avr-2025 00:02:00,M03,INCONEL718,USINAGE,MATIN,FOUR_A,49.704,125.564,8.013,314.151,1.22,17.262,32.815,1.39,5.661,68.764,445.99,76.657,14.7217,269.962,20.286,45.66,0
